entity_id,name,link,scraped_at,job_levels,job_levels_raw,languages,languages_raw,duration,duration_raw,status,remote,adaptive,description,keys
4038,C Programming (New),https://www.shl.com/products/product-catalog/view/c-programming-new/,2026-05-08T10:48:35.298637+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",10 minutes,Approximate Completion Time in minutes = 10,ok,yes,no,"Multi-choice test that measures the knowledge of C programming basics, functions, arrays, composed data types, and advanced C concepts like SLF, file handling and dynamic memory.",['Knowledge & Skills']
4039,C# Programming (New),https://www.shl.com/products/product-catalog/view/c-programming-new-4039/,2026-05-08T10:45:03.676398+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",9 minutes,Approximate Completion Time in minutes = 9,ok,yes,no,"Multi-choice test that measures the knowledge of C# programming structure, functions, collections, enumeration, exception handling, OOPs constructs, inheritance, event handling and operator overloading.",['Knowledge & Skills']
4122,C++ Programming (New),https://www.shl.com/products/product-catalog/view/c-programming-new-4122/,2026-05-08T10:45:23.172996+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",10 minutes,Approximate Completion Time in minutes = 10,ok,yes,no,Multi-choice test that measures the knowledge of programming in the C++ language and the ability to use the C++ standard library to write code.,['Knowledge & Skills']
4077,Cardiology and Diabetes Management (New),https://www.shl.com/products/product-catalog/view/cardiology-and-diabetes-management-new/,2026-05-08T10:45:29.976861+00:00,"['Graduate', 'Mid-Professional', 'Professional Individual Contributor']","Graduate, Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",4 minutes,Approximate Completion Time in minutes = 4,ok,yes,no,"Multi-choice test that measures the knowledge of how to control and manage cardiovascular diseases and diabetes, and understanding of the diagnostic tests used for them.",['Knowledge & Skills']
4044,Ceramic Engineering (New),https://www.shl.com/products/product-catalog/view/ceramic-engineering-new/,2026-05-08T10:48:41.193061+00:00,"['Graduate', 'Mid-Professional', 'Professional Individual Contributor']","Graduate, Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",12 minutes,Approximate Completion Time in minutes = 12,ok,yes,no,"Multi-choice test that measures the knowledge of classification of ceramic materials, production of ceramics and thermodynamics.",['Knowledge & Skills']
4012,Chemical Engineering (New),https://www.shl.com/products/product-catalog/view/chemical-engineering-new/,2026-05-08T10:48:47.002853+00:00,"['Graduate', 'Mid-Professional', 'Professional Individual Contributor']","Graduate, Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",13 minutes,Approximate Completion Time in minutes = 13,ok,yes,no,"Multi-choice test that measures the conceptual knowledge of transport phenomena, chemical process engineering and technology, chemical process principles, stoichiometry and process calculations.",['Knowledge & Skills']
4024,Cisco AppDynamics (New),https://www.shl.com/products/product-catalog/view/cisco-appdynamics-new/,2026-05-08T11:24:30.174752+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",9 minutes,Approximate Completion Time in minutes = 9,ok,yes,no,"Multi-choice test that measures the knowledge of application analytics, performance management, and AppDynamics essentials like controller UI, custom dashboard, reports and monitoring.",['Knowledge & Skills']
4150,Civil Engineering (New),https://www.shl.com/products/product-catalog/view/civil-engineering-new/,2026-05-08T10:48:52.279789+00:00,"['Graduate', 'Manager', 'Mid-Professional', 'Professional Individual Contributor', 'Supervisor']","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",['English (USA)'],"English (USA),",10 minutes,Approximate Completion Time in minutes = 10,ok,yes,no,"Multi-choice test that measures the knowledge of structural engineering, transportation engineering, surveying, geotechnical engineering and water resources engineering.",['Knowledge & Skills']
4045,Cloud Computing (New),https://www.shl.com/products/product-catalog/view/cloud-computing-new/,2026-05-08T10:48:58.977171+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",8 minutes,Approximate Completion Time in minutes = 8,ok,yes,no,"Multi-choice test that measures the knowledge of cloud computing concepts, cloud service models, virtualization and private clouds.",['Knowledge & Skills']
4046,COBOL Programming (New),https://www.shl.com/products/product-catalog/view/cobol-programming-new/,2026-05-08T10:49:04.998234+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",10 minutes,Approximate Completion Time in minutes = 10,ok,yes,no,"Multi-choice test that measures the knowledge of COBOL programming fundamentals, programming structure and different types of application processing.",['Knowledge & Skills']
4104,Computer Science (New),https://www.shl.com/products/product-catalog/view/computer-science-new/,2026-05-08T11:24:35.817873+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",12 minutes,Approximate Completion Time in minutes = 12,ok,yes,no,"Multi-choice test that measures the knowledge of operating system, computer architecture, DBMS and basics of computer networks and communication.",['Knowledge & Skills']
4189,Contact Center Call Simulation (New),https://www.shl.com/products/product-catalog/view/contact-center-call-simulation-new/,2026-05-08T10:49:11.466600+00:00,['Entry-Level'],"Entry-Level,",['English (USA)'],"English (USA),",15 minutes,Approximate Completion Time in minutes = 15,ok,yes,no,Simulation based test that measures the ability to handle customer concerns over a call by referring to standard process documents. It also measures typing and documentation skills.,['Simulations']
4296,Conversational Multichat Simulation,https://www.shl.com/products/product-catalog/view/conversational-multichat-simulation/,2026-05-08T10:49:21.280610+00:00,[],,['English (USA)'],"English (USA),",11 minutes,Approximate Completion Time in minutes = 11,ok,yes,no,"This is a simulation-based test that measures the ability to handle customer concerns over multiple chats by referring to standard process documents. It provides an open-ended chat environment that assesses the candidate’s skills in a real job setting. Candidates are scored based on whether they resolved the customer’s query, the amount of time taken, and the correct use of vocabulary and grammar in their response.",['Simulations']
4034,Core Java (Advanced Level) (New),https://www.shl.com/products/product-catalog/view/core-java-advanced-level-new/,2026-05-08T10:49:29.178098+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",13 minutes,Approximate Completion Time in minutes = 13,ok,yes,no,"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, files and exception handling, and advanced Java concepts like generics, collections, threads, strings and concurrency.",['Knowledge & Skills']
4032,Core Java (Entry Level) (New),https://www.shl.com/products/product-catalog/view/core-java-entry-level-new/,2026-05-08T10:49:39.871593+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",13 minutes,Approximate Completion Time in minutes = 13,ok,yes,no,"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, file handling, exception handling, threads, generic class and inner class.",['Knowledge & Skills']
3458,Count Out The Money,https://www.shl.com/products/product-catalog/view/count-out-the-money/,2026-05-08T10:49:47.413492+00:00,['Entry-Level'],"Entry-Level,","['English (USA)', 'English (Australia)', 'English (Canada)', 'English International', 'English (South Africa)']","English (USA), English (Australia), English (Canada), English International, English (South Africa),",5 minutes,Approximate Completion Time in minutes = 5,ok,yes,yes,The Count out the Money –US test measures a candidate’s money handling ability. This test is designed for entry-level positions where handling money is required on a regular basis.,"['Knowledge & Skills', 'Simulations']"
4052,CSS3 (New),https://www.shl.com/products/product-catalog/view/css3-new/,2026-05-08T10:49:53.845859+00:00,"['Mid-Professional', 'Professional Individual Contributor']","Mid-Professional, Professional Individual Contributor,",['English (USA)'],"English (USA),",8 minutes,Approximate Completion Time in minutes = 8,ok,yes,no,Multi-choice test that measures the knowledge of CSS3 and its application in providing style to web documents.,['Knowledge & Skills']
4050,Culinary Skills (New),https://www.shl.com/products/product-catalog/view/culinary-skills-new/,2026-05-08T10:49:59.978989+00:00,"['Graduate', 'Manager', 'Mid-Professional', 'Professional Individual Contributor', 'Supervisor']","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",['English (USA)'],"English (USA),",7 minutes,Approximate Completion Time in minutes = 7,ok,yes,no,"Multi-choice test that measures the knowledge of cooking principles, cooking equipment, meal preparation and presentation, and kitchen safety.",['Knowledge & Skills']
3933,Customer Service Phone Simulation,https://www.shl.com/products/product-catalog/view/customer-service-phone-simulation/,2026-05-08T10:50:09.527471+00:00,[],,"['French (Canada)', 'Portuguese (Brazil)', 'Dutch', 'Italian', 'Spanish', 'French', 'Latin American Spanish', 'Chinese Simplified', 'English (Australia)', 'English International', 'English (USA)']","French (Canada), Portuguese (Brazil), Dutch, Italian, Spanish, French, Latin American Spanish, Chinese Simplified, English (Australia), English International, English (USA),",20 minutes,Approximate Completion Time in minutes = 20,ok,yes,no,"As part of Contact Center Simulations, the Customer Service Phone Simulation is designed for entry-level positions in a contact center environment. Sample tasks for these jobs include: verify the customer or account; take ownership of customer issues; interact with customers to provide information; respond positively to difficult, irate, or confused customers; listen attentively to callers; resolve calls in a timely manner; navigate within multiple information menus to view customer account details and process information; and type information quickly and accurately. Potential job titles that use this solution are: Call Center Representative, Contact Center Representative, Contact Center Agent, Customer Service Agent, Customer Service Representative, and Customer Advocate.
""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""","['Biodata & Situational Judgment', 'Simulations']"
3931,Customer Service Phone Solution,https://www.shl.com/products/product-catalog/view/customer-service-phone-solution/,2026-05-08T10:50:15.772687+00:00,[],,"['French (Canada)', 'Italian', 'French', 'Dutch', 'Spanish', 'Portuguese (Brazil)', 'Chinese Simplified', 'English (Australia)', 'Latin American Spanish', 'English (USA)', 'English International']","French (Canada), Italian, French, Dutch, Spanish, Portuguese (Brazil), Chinese Simplified, English (Australia), Latin American Spanish, English (USA), English International,",30 minutes,Approximate Completion Time in minutes = 30,ok,yes,no,"As part of Contact Center Simulations, the Customer Service Phone Solution includes a contact center simulation and two behavioral tests designed to measure a wide range of skills, competencies, and behavioral tendencies relevant for contact center jobs. The Contact Center Simulation provides an opportunity for candidates to interact with simulated customers in a contact center environment. Designed to measure a candidate’s ability to listen attentively to the customer, take ownership of customer issues, resolve issues, navigate to find information, and enter information accurately, the Contact Center Simulation is intended to measure how a candidate will respond in a variety of customer situations and assess the candidate’s computer skills in a contact center setting. The behavioral tests in this solution are intended to measure the candidate’s learning potential and the tendency to meet goals and work hard, even when faced with obstacles. Collectively, the assessments in this solution measure a wide range of important skills, abilities, and behaviors for entry-level contact center roles.
""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""","['Biodata & Situational Judgment', 'Personality & Behavior', 'Simulations']"
4053,Cyber Risk (New),https://www.shl.com/products/product-catalog/view/cyber-risk-new/,2026-05-08T10:50:21.497794+00:00,"['Manager', 'Mid-Professional', 'Professional Individual Contributor', 'Supervisor']","Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",['English (USA)'],"English (USA),",9 minutes,Approximate Completion Time in minutes = 9,ok,yes,no,"Multi-choice test that measures the knowledge of cyber risk management, system and application security, network security and security management.",['Knowledge & Skills']
4186,Data Entry (New),https://www.shl.com/products/product-catalog/view/data-entry-new/,2026-05-08T10:50:28.856043+00:00,['Entry-Level'],"Entry-Level,",['English (USA)'],"English (USA),",4 minutes,Approximate Completion Time in minutes = 4,ok,yes,no,Simulated data entry test that measures the ability to accurately transcribe data from pre-filled forms and the ability to verify pre-filled data.,['Simulations']
778,Data Entry Alphanumeric Split Screen - US,https://www.shl.com/products/product-catalog/view/data-entry-alphanumeric-split-screen-us/,2026-05-08T10:50:40.192932+00:00,"['Professional Individual Contributor', 'Mid-Professional', 'Front Line Manager', 'Entry-Level']","Professional Individual Contributor, Mid-Professional, Front Line Manager, Entry-Level,",['English (USA)'],"English (USA),",5 minutes,Approximate Completion Time in minutes = 5,ok,yes,no,"The Data Entry Alphanumeric Split Screen - US assessment measures speed and accuracy at typing text and numbers into forms. The information includes business-related text and numbers such as invoice number, address, product number and amount. The test assesses for speed and accuracy.",['Knowledge & Skills']
